Index,City,State,Date,avgHigh,avgLow,avgUV,totalSun,avgSun,totalSnow,avgSnow,totalRainfall,avgRainfall,avgHumidity,pressure,windSpeed
66,Cincinnati,Ohio,2017/12,35.68,26.48,0.0,0.0,0.0,1.9,0.06,2.01,0.06,74.74,1021.42,9.61
66,Cincinnati,Ohio,2018/1,35.48,20.77,0.0,0.0,0.0,12.2,0.39,2.35,0.08,73.61,1025.48,11.06
66,Cincinnati,Ohio,2018/2,47.43,35.36,0.0,0.0,0.0,21.7,0.78,7.21,0.26,76.93,1022.46,11.29
66,Cincinnati,Ohio,2018/3,48.13,32.77,0.0,0.0,0.0,49.4,1.59,5.68,0.18,68.23,1018.0,11.32
66,Cincinnati,Ohio,2018/4,55.97,40.87,0.0,0.0,0.0,3.1,0.1,6.32,0.21,65.53,1016.8,11.13
66,Cincinnati,Ohio,2018/5,79.29,61.87,0.0,0.0,0.0,0.0,0.0,9.74,0.31,75.9,1015.32,10.26
66,Cincinnati,Ohio,2018/6,82.5,67.7,0.0,0.0,0.0,0.0,0.0,8.57,0.29,78.57,1013.77,7.77
67,Anchorage,Alaska,2017/6,62.6,52.4,0.0,0.0,0.0,0.0,0.0,0.91,0.03,70.93,1011.17,6.93
67,Anchorage,Alaska,2017/7,65.45,55.16,0.0,0.0,0.0,0.0,0.0,1.26,0.04,77.94,1015.58,6.26
67,Anchorage,Alaska,2017/8,60.94,48.16,0.0,0.0,0.0,0.0,0.0,3.97,0.13,80.03,1008.35,6.94
67,Anchorage,Alaska,2017/9,51.77,44.57,0.0,0.0,0.0,0.0,0.0,2.58,0.09,80.7,1007.83,8.4
67,Anchorage,Alaska,2017/10,41.13,36.87,0.0,0.0,0.0,0.0,0.0,3.89,0.13,74.39,1008.1,8.48
67,Anchorage,Alaska,2017/11,26.57,23.3,0.0,0.0,0.0,10.1,0.34,0.48,0.02,69.2,1011.5,7.8
67,Anchorage,Alaska,2017/12,27.9,25.03,0.0,0.0,0.0,4.2,0.14,1.13,0.04,77.77,1011.87,10.52
67,Anchorage,Alaska,2018/1,20.55,17.03,0.0,0.0,0.0,8.8,0.28,0.71,0.02,77.68,1004.97,10.52
67,Anchorage,Alaska,2018/2,24.71,16.71,0.0,0.0,0.0,14.3,0.51,1.13,0.04,74.36,1021.04,5.64
67,Anchorage,Alaska,2018/3,31.42,20.32,0.0,0.0,0.0,16.8,0.54,0.92,0.03,79.23,1015.84,6.68
67,Anchorage,Alaska,2018/4,41.83,32.33,0.0,0.0,0.0,2.0,0.07,0.48,0.02,67.77,1009.07,10.83
67,Anchorage,Alaska,2018/5,49.9,40.81,0.0,0.0,0.0,0.0,0.0,1.15,0.04,64.55,1010.65,9.68
67,Anchorage,Alaska,2018/6,57.63,47.9,0.0,0.0,0.0,0.0,0.0,2.47,0.08,70.43,1011.2,7.67
68,Greensboro,North Carolina,2017/6,81.33,67.07,0.0,0.0,0.0,0.0,0.0,3.58,0.12,72.67,1015.4,8.7
68,Greensboro,North Carolina,2017/7,95.65,77.97,0.0,0.0,0.0,0.0,0.0,2.81,0.09,67.65,1015.77,7.65
68,Greensboro,North Carolina,2017/8,87.29,73.19,0.0,0.0,0.0,0.0,0.0,3.95,0.13,73.65,1016.71,8.74
68,Greensboro,North Carolina,2017/9,77.83,62.47,0.0,0.0,0.0,0.0,0.0,1.78,0.06,75.47,1016.4,10.1
68,Greensboro,North Carolina,2017/10,70.58,53.29,0.0,0.0,0.0,0.0,0.0,2.18,0.07,74.65,1019.71,9.77
68,Greensboro,North Carolina,2017/11,55.93,42.5,0.0,0.0,0.0,0.0,0.0,1.57,0.05,69.13,1021.2,9.27
68,Greensboro,North Carolina,2017/12,44.26,34.68,0.0,0.0,0.0,20.7,0.67,1.99,0.06,66.87,1021.0,10.0
68,Greensboro,North Carolina,2018/1,44.0,27.42,0.0,0.0,0.0,17.0,0.55,4.74,0.15,59.65,1025.42,11.19
68,Greensboro,North Carolina,2018/2,57.61,43.79,0.0,0.0,0.0,0.0,0.0,5.06,0.18,74.61,1024.71,11.93
68,Greensboro,North Carolina,2018/3,52.9,38.19,0.0,0.0,0.0,26.3,0.85,8.02,0.26,61.35,1016.97,12.65
68,Greensboro,North Carolina,2018/4,66.43,47.93,0.0,0.0,0.0,0.0,0.0,7.72,0.26,57.43,1017.03,12.87
68,Greensboro,North Carolina,2018/5,80.74,65.06,0.0,0.0,0.0,0.0,0.0,7.42,0.24,70.23,1017.35,10.45
68,Greensboro,North Carolina,2018/6,85.13,71.43,0.0,0.0,0.0,0.0,0.0,3.37,0.11,70.9,1014.43,8.47
69,Plano,Texas,2017/6,85.3,70.57,0.0,0.0,0.0,0.0,0.0,5.07,0.17,69.4,1012.3,13.33
69,Plano,Texas,2017/7,97.16,81.77,0.0,0.0,0.0,0.0,0.0,4.99,0.16,63.06,1015.0,11.13
69,Plano,Texas,2017/8,93.55,79.23,0.0,0.0,0.0,0.0,0.0,5.5,0.18,66.26,1014.03,12.42
69,Plano,Texas,2017/9,88.93,69.47,0.0,0.0,0.0,0.0,0.0,0.42,0.01,58.67,1014.63,12.0
69,Plano,Texas,2017/10,76.94,57.94,0.0,0.0,0.0,0.0,0.0,3.5,0.11,55.94,1017.13,14.48
69,Plano,Texas,2017/11,66.07,52.13,0.0,0.0,0.0,0.0,0.0,1.09,0.04,69.63,1018.57,13.03
69,Plano,Texas,2017/12,52.61,39.74,0.0,0.0,0.0,0.0,0.0,3.87,0.12,65.23,1022.68,12.58
69,Plano,Texas,2018/1,50.13,32.65,0.0,0.0,0.0,0.0,0.0,2.15,0.07,59.68,1025.65,15.19
69,Plano,Texas,2018/2,54.39,40.25,0.0,0.0,0.0,0.0,0.0,12.35,0.44,75.75,1020.04,14.32
69,Plano,Texas,2018/3,67.03,49.45,0.0,0.0,0.0,0.0,0.0,4.66,0.15,64.06,1016.68,15.55
69,Plano,Texas,2018/4,68.77,50.17,0.0,0.0,0.0,0.0,0.0,2.22,0.07,61.77,1016.6,16.37
69,Plano,Texas,2018/5,85.61,67.03,0.0,0.0,0.0,0.0,0.0,2.35,0.08,63.81,1012.94,13.68
69,Plano,Texas,2018/6,91.37,73.93,0.0,0.0,0.0,0.0,0.0,2.14,0.07,62.07,1012.13,15.23
70,Newark,New Jersey,2017/6,78.83,67.0,0.0,0.0,0.0,0.0,0.0,4.62,0.15,61.13,1013.43,13.93
70,Newark,New Jersey,2017/7,88.52,77.1,0.0,0.0,0.0,0.0,0.0,4.53,0.15,66.65,1014.71,10.16
70,Newark,New Jersey,2017/8,87.68,74.68,0.0,0.0,0.0,0.0,0.0,3.11,0.1,63.39,1016.74,9.13
70,Newark,New Jersey,2017/9,77.13,63.93,0.0,0.0,0.0,0.0,0.0,1.24,0.04,74.07,1016.37,9.43
70,Newark,New Jersey,2017/10,69.23,58.35,0.0,0.0,0.0,0.0,0.0,5.76,0.19,73.06,1019.1,10.9
70,Newark,New Jersey,2017/11,49.47,39.17,0.0,0.0,0.0,0.0,0.0,1.67,0.06,78.63,1019.93,11.1
70,Newark,New Jersey,2017/12,35.81,28.97,0.0,0.0,0.0,12.3,0.4,1.72,0.06,74.87,1018.48,11.45
70,Newark,New Jersey,2018/1,36.03,24.55,0.0,0.0,0.0,5.8,0.19,2.72,0.09,60.45,1022.61,11.81
70,Newark,New Jersey,2018/2,46.39,37.21,0.0,0.0,0.0,0.2,0.01,10.59,0.38,66.89,1023.43,11.0
70,Newark,New Jersey,2018/3,44.03,32.87,0.0,0.0,0.0,75.6,2.44,7.06,0.23,59.97,1014.84,14.03
70,Newark,New Jersey,2018/4,53.93,42.73,0.0,0.0,0.0,14.0,0.47,6.24,0.21,58.37,1015.6,12.6
70,Newark,New Jersey,2018/5,72.29,60.19,0.0,0.0,0.0,0.0,0.0,4.19,0.14,66.32,1017.29,9.74
70,Newark,New Jersey,2018/6,77.6,65.93,0.0,0.0,0.0,0.0,0.0,3.57,0.12,63.07,1013.77,9.4
71,Lincoln,Nebraska,2017/6,84.8,64.07,0.0,0.0,0.0,0.0,0.0,2.42,0.08,58.33,1010.47,15.4
71,Lincoln,Nebraska,2017/7,93.81,72.35,0.0,0.0,0.0,0.0,0.0,1.92,0.06,63.06,1014.32,13.16
71,Lincoln,Nebraska,2017/8,85.58,62.39,0.0,0.0,0.0,0.0,0.0,2.59,0.08,71.0,1015.74,12.1
71,Lincoln,Nebraska,2017/9,80.5,56.77,0.0,0.0,0.0,0.0,0.0,0.94,0.03,67.7,1015.0,15.53
71,Lincoln,Nebraska,2017/10,60.94,44.68,0.0,0.0,0.0,0.0,0.0,4.58,0.15,69.45,1015.58,18.03
71,Lincoln,Nebraska,2017/11,48.0,32.8,0.0,0.0,0.0,0.0,0.0,0.21,0.01,69.93,1019.37,15.17
71,Lincoln,Nebraska,2017/12,34.9,21.26,0.0,0.0,0.0,0.0,0.0,0.22,0.01,68.94,1023.35,15.77
71,Lincoln,Nebraska,2018/1,29.77,14.06,0.0,0.0,0.0,1.4,0.05,0.84,0.03,73.45,1024.16,16.26
71,Lincoln,Nebraska,2018/2,32.46,16.18,0.0,0.0,0.0,11.3,0.4,0.65,0.02,69.43,1022.79,14.89
71,Lincoln,Nebraska,2018/3,48.1,30.74,0.0,0.0,0.0,1.3,0.04,1.68,0.05,66.9,1017.19,16.55
71,Lincoln,Nebraska,2018/4,52.17,32.27,0.0,0.0,0.0,6.5,0.22,0.98,0.03,62.03,1017.1,16.0
71,Lincoln,Nebraska,2018/5,77.71,57.1,0.0,0.0,0.0,0.0,0.0,4.72,0.15,65.77,1011.81,13.81
71,Lincoln,Nebraska,2018/6,86.0,66.5,0.0,0.0,0.0,0.0,0.0,4.61,0.15,64.97,1009.1,16.87
72,Orlando,Florida,2017/6,84.33,74.6,0.0,0.0,0.0,0.0,0.0,11.85,0.39,83.13,1015.83,9.93
72,Orlando,Florida,2017/7,94.77,83.74,0.0,0.0,0.0,0.0,0.0,8.63,0.28,73.06,1017.19,7.9
72,Orlando,Florida,2017/8,94.81,82.13,0.0,0.0,0.0,0.0,0.0,7.04,0.23,74.0,1015.84,8.52
72,Orlando,Florida,2017/9,87.0,75.73,0.0,0.0,0.0,0.0,0.0,20.54,0.68,81.23,1012.73,10.6
72,Orlando,Florida,2017/10,80.0,71.29,0.0,0.0,0.0,0.0,0.0,4.73,0.15,76.29,1016.39,12.65
72,Orlando,Florida,2017/11,75.87,64.47,0.0,0.0,0.0,0.0,0.0,2.3,0.08,77.7,1017.5,10.43
72,Orlando,Florida,2017/12,72.13,58.16,0.0,0.0,0.0,0.0,0.0,0.22,0.01,73.84,1020.42,9.03
72,Orlando,Florida,2018/1,64.94,50.35,0.0,0.0,0.0,0.0,0.0,5.38,0.17,71.45,1023.1,12.87
72,Orlando,Florida,2018/2,78.46,62.54,0.0,0.0,0.0,0.0,0.0,1.73,0.06,76.29,1023.0,10.18
72,Orlando,Florida,2018/3,75.19,55.97,0.0,0.0,0.0,0.0,0.0,1.45,0.05,57.87,1018.03,12.26
72,Orlando,Florida,2018/4,80.2,64.7,0.0,0.0,0.0,0.0,0.0,5.8,0.19,65.8,1017.4,11.83
72,Orlando,Florida,2018/5,82.1,73.0,0.0,0.0,0.0,0.0,0.0,12.94,0.42,75.19,1016.58,11.48
72,Orlando,Florida,2018/6,86.27,76.43,0.0,0.0,0.0,0.0,0.0,8.55,0.29,78.6,1016.23,7.77
73,Irvine,California,2017/6,75.5,63.93,0.0,0.0,0.0,0.0,0.0,0.03,0.0,72.2,1011.2,7.37
73,Irvine,California,2017/7,89.68,78.16,0.0,0.0,0.0,0.0,0.0,0.49,0.02,64.19,1012.84,6.35
73,Irvine,California,2017/8,84.45,74.19,0.0,0.0,0.0,0.0,0.0,0.9,0.03,71.23,1012.03,5.87
73,Irvine,California,2017/9,77.73,66.93,0.0,0.0,0.0,0.0,0.0,0.01,0.0,71.3,1011.5,7.0
73,Irvine,California,2017/10,80.03,64.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.97,1012.61,6.97
73,Irvine,California,2017/11,71.77,59.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4,1016.5,5.0
73,Irvine,California,2017/12,69.16,51.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65,1019.1,7.29
73,Irvine,California,2018/1,68.19,52.71,0.0,0.0,0.0,0.0,0.0,1.9,0.06,62.32,1019.48,6.61
73,Irvine,California,2018/2,65.5,52.43,0.0,0.0,0.0,0.0,0.0,1.05,0.04,55.71,1017.86,6.82
73,Irvine,California,2018/3,64.48,52.42,0.0,0.0,0.0,0.0,0.0,3.97,0.13,64.32,1017.74,6.55
73,Irvine,California,2018/4,68.6,57.2,0.0,0.0,0.0,0.0,0.0,0.12,0.0,65.9,1015.77,7.87
73,Irvine,California,2018/5,69.13,59.23,0.0,0.0,0.0,0.0,0.0,0.31,0.01,71.61,1013.97,7.77
73,Irvine,California,2018/6,73.1,63.27,0.0,0.0,0.0,0.0,0.0,0.02,0.0,72.77,1011.6,6.6
74,Toledo,Ohio,2017/6,78.5,65.23,0.0,0.0,0.0,0.0,0.0,4.63,0.15,64.77,1012.57,15.0
74,Toledo,Ohio,2017/7,82.84,70.1,0.0,0.0,0.0,0.0,0.0,3.69,0.12,79.68,1015.48,11.39
74,Toledo,Ohio,2017/8,80.13,64.77,0.0,0.0,0.0,0.0,0.0,4.01,0.13,77.55,1016.52,11.39
74,Toledo,Ohio,2017/9,74.37,55.97,0.0,0.0,0.0,0.0,0.0,1.77,0.06,78.07,1017.53,11.77
74,Toledo,Ohio,2017/10,63.55,47.84,0.0,0.0,0.0,0.0,0.0,3.02,0.1,76.13,1016.97,15.74
74,Toledo,Ohio,2017/11,43.53,34.77,0.0,0.0,0.0,0.0,0.0,3.63,0.12,78.47,1019.5,16.4
74,Toledo,Ohio,2017/12,29.61,22.26,0.0,0.0,0.0,13.3,0.43,0.85,0.03,79.61,1019.55,15.45
74,Toledo,Ohio,2018/1,28.68,19.97,0.0,0.0,0.0,17.6,0.57,2.83,0.09,74.0,1023.1,18.0
74,Toledo,Ohio,2018/2,37.04,27.61,0.0,0.0,0.0,31.8,1.14,5.54,0.2,77.18,1022.18,15.86
74,Toledo,Ohio,2018/3,40.94,29.74,0.0,0.0,0.0,35.2,1.14,3.54,0.11,68.77,1018.0,15.48
74,Toledo,Ohio,2018/4,49.67,34.37,0.0,0.0,0.0,1.0,0.03,5.91,0.2,64.97,1016.2,15.07
74,Toledo,Ohio,2018/5,72.39,57.52,0.0,0.0,0.0,0.0,0.0,5.26,0.17,67.94,1015.71,14.68
74,Toledo,Ohio,2018/6,79.13,66.33,0.0,0.0,0.0,0.0,0.0,6.53,0.22,67.83,1013.6,13.8
75,Jersey City,New Jersey,2017/6,78.6,67.5,0.0,0.0,0.0,0.0,0.0,4.5,0.15,62.67,1013.27,13.5
75,Jersey City,New Jersey,2017/7,88.0,77.55,0.0,0.0,0.0,0.0,0.0,4.09,0.13,65.29,1014.71,10.26
75,Jersey City,New Jersey,2017/8,87.0,74.65,0.0,0.0,0.0,0.0,0.0,2.89,0.09,62.9,1016.71,9.52
75,Jersey City,New Jersey,2017/9,76.8,63.77,0.0,0.0,0.0,0.0,0.0,1.3,0.04,74.1,1016.23,9.63
75,Jersey City,New Jersey,2017/10,68.84,58.16,0.0,0.0,0.0,0.0,0.0,5.6,0.18,73.55,1019.06,11.32
75,Jersey City,New Jersey,2017/11,49.1,39.07,0.0,0.0,0.0,0.0,0.0,1.7,0.06,79.0,1020.0,11.4
75,Jersey City,New Jersey,2017/12,35.48,28.9,0.0,0.0,0.0,12.6,0.41,1.76,0.06,75.13,1018.42,11.81
75,Jersey City,New Jersey,2018/1,36.32,25.16,0.0,0.0,0.0,7.1,0.23,3.3,0.11,61.97,1022.35,12.84
75,Jersey City,New Jersey,2018/2,45.86,36.29,0.0,0.0,0.0,38.4,1.37,10.46,0.37,68.14,1023.32,11.29
75,Jersey City,New Jersey,2018/3,44.26,33.35,0.0,0.0,0.0,84.1,2.71,7.44,0.24,61.13,1014.97,14.32
75,Jersey City,New Jersey,2018/4,53.93,42.93,0.0,0.0,0.0,12.4,0.41,6.86,0.23,59.53,1015.47,12.83
75,Jersey City,New Jersey,2018/5,71.13,59.48,0.0,0.0,0.0,0.0,0.0,5.13,0.17,67.32,1017.29,9.94
75,Jersey City,New Jersey,2018/6,77.57,65.77,0.0,0.0,0.0,0.0,0.0,3.43,0.11,64.07,1013.87,9.5
76,Chula Vista,California,2017/6,71.8,63.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,75.0,1011.27,8.2
76,Chula Vista,California,2017/7,87.65,77.1,0.0,0.0,0.0,0.0,0.0,1.12,0.04,69.94,1012.74,7.13
76,Chula Vista,California,2017/8,82.9,73.87,0.0,0.0,0.0,0.0,0.0,0.35,0.01,74.06,1012.0,6.48
76,Chula Vista,California,2017/9,75.6,67.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,74.23,1011.6,7.27
76,Chula Vista,California,2017/10,76.48,64.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.19,1012.55,6.61
76,Chula Vista,California,2017/11,69.77,59.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.2,1016.33,6.5
76,Chula Vista,California,2017/12,67.84,51.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,1018.65,6.39
76,Chula Vista,California,2018/1,68.03,53.97,0.0,0.0,0.0,0.0,0.0,1.48,0.05,62.16,1019.29,7.77
76,Chula Vista,California,2018/2,65.07,52.93,0.0,0.0,0.0,0.0,0.0,1.03,0.04,58.46,1017.93,7.75
76,Chula Vista,California,2018/3,65.03,53.26,0.0,0.0,0.0,0.0,0.0,1.72,0.06,64.0,1017.74,7.58
76,Chula Vista,California,2018/4,66.63,56.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,69.0,1015.87,7.67
76,Chula Vista,California,2018/5,67.13,59.13,0.0,0.0,0.0,0.0,0.0,0.49,0.02,73.0,1014.03,7.84
76,Chula Vista,California,2018/6,70.0,62.8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,74.53,1011.8,6.63
77,Durham,North Carolina,2017/6,82.23,68.17,0.0,0.0,0.0,0.0,0.0,3.95,0.13,71.87,1015.07,9.17
77,Durham,North Carolina,2017/7,95.68,79.45,0.0,0.0,0.0,0.0,0.0,4.5,0.15,68.03,1015.45,8.13
77,Durham,North Carolina,2017/8,88.94,75.71,0.0,0.0,0.0,0.0,0.0,4.15,0.13,71.58,1016.35,8.03
77,Durham,North Carolina,2017/9,80.3,64.63,0.0,0.0,0.0,0.0,0.0,2.69,0.09,73.37,1016.03,9.33
77,Durham,North Carolina,2017/10,72.97,55.48,0.0,0.0,0.0,0.0,0.0,2.15,0.07,73.39,1019.61,8.84
77,Durham,North Carolina,2017/11,57.8,43.77,0.0,0.0,0.0,0.0,0.0,1.5,0.05,69.67,1021.07,8.3
77,Durham,North Carolina,2017/12,46.35,36.03,0.0,0.0,0.0,16.3,0.53,2.57,0.08,66.61,1020.87,8.87
77,Durham,North Carolina,2018/1,45.1,27.55,0.0,0.0,0.0,15.9,0.51,4.24,0.14,61.26,1025.48,10.45
77,Durham,North Carolina,2018/2,58.07,43.82,0.0,0.0,0.0,0.0,0.0,2.56,0.09,75.04,1024.64,10.96
77,Durham,North Carolina,2018/3,53.97,38.06,0.0,0.0,0.0,5.8,0.19,7.43,0.24,63.74,1016.77,11.97
77,Durham,North Carolina,2018/4,65.77,48.03,0.0,0.0,0.0,0.0,0.0,6.15,0.21,61.63,1017.07,11.93
77,Durham,North Carolina,2018/5,79.32,64.77,0.0,0.0,0.0,0.0,0.0,8.45,0.27,72.94,1017.39,9.81
77,Durham,North Carolina,2018/6,84.63,70.27,0.0,0.0,0.0,0.0,0.0,4.4,0.15,74.07,1014.17,7.97
78,Fort Wayne,Indiana,2017/6,77.67,64.67,0.0,0.0,0.0,0.0,0.0,4.59,0.15,63.6,1012.87,14.1
78,Fort Wayne,Indiana,2017/7,83.35,69.23,0.0,0.0,0.0,0.0,0.0,6.35,0.2,81.94,1015.68,10.97
78,Fort Wayne,Indiana,2017/8,78.94,62.26,0.0,0.0,0.0,0.0,0.0,3.16,0.1,80.87,1016.61,10.06
78,Fort Wayne,Indiana,2017/9,73.43,54.63,0.0,0.0,0.0,0.0,0.0,1.89,0.06,80.0,1017.67,10.77
78,Fort Wayne,Indiana,2017/10,61.87,47.26,0.0,0.0,0.0,0.0,0.0,2.17,0.07,81.0,1017.03,14.45
78,Fort Wayne,Indiana,2017/11,43.83,34.5,0.0,0.0,0.0,0.0,0.0,3.58,0.12,80.1,1019.93,15.3
78,Fort Wayne,Indiana,2017/12,30.16,21.97,0.0,0.0,0.0,12.4,0.4,0.8,0.03,79.9,1020.16,14.39
78,Fort Wayne,Indiana,2018/1,29.0,20.35,0.0,0.0,0.0,21.7,0.7,2.99,0.1,76.32,1023.61,17.29
78,Fort Wayne,Indiana,2018/2,37.36,27.25,0.0,0.0,0.0,11.8,0.42,5.25,0.19,79.29,1022.36,15.25
78,Fort Wayne,Indiana,2018/3,42.65,29.32,0.0,0.0,0.0,10.6,0.34,3.1,0.1,71.97,1018.29,14.84
78,Fort Wayne,Indiana,2018/4,50.8,33.8,0.0,0.0,0.0,0.2,0.01,5.0,0.17,69.0,1016.5,14.03
78,Fort Wayne,Indiana,2018/5,73.84,57.97,0.0,0.0,0.0,0.0,0.0,6.3,0.2,71.52,1015.1,13.65
78,Fort Wayne,Indiana,2018/6,78.73,66.33,0.0,0.0,0.0,0.0,0.0,8.1,0.27,73.27,1013.23,12.47
79,St. Petersburg,Florida,2017/6,61.3,54.07,0.0,0.0,0.0,0.0,0.0,3.0,0.1,67.03,1006.67,11.77
79,St. Petersburg,Florida,2017/7,71.52,63.13,0.0,0.0,0.0,0.0,0.0,3.27,0.11,74.74,1008.97,10.58
79,St. Petersburg,Florida,2017/8,69.84,61.61,0.0,0.0,0.0,0.0,0.0,5.76,0.19,79.71,1013.16,12.03
79,St. Petersburg,Florida,2017/9,59.13,52.1,0.0,0.0,0.0,0.0,0.0,3.38,0.11,83.03,1018.3,11.53
79,St. Petersburg,Florida,2017/10,44.03,40.06,0.0,0.0,0.0,5.6,0.18,3.78,0.12,83.58,1008.03,13.45
79,St. Petersburg,Florida,2017/11,37.13,34.0,0.0,0.0,0.0,17.0,0.57,2.42,0.08,84.43,1009.87,14.37
79,St. Petersburg,Florida,2017/12,32.0,28.97,0.0,0.0,0.0,79.4,2.56,4.07,0.13,90.0,1004.94,14.32
79,St. Petersburg,Florida,2018/1,27.35,23.74,0.0,0.0,0.0,34.2,1.1,2.57,0.08,89.42,1014.06,13.39
79,St. Petersburg,Florida,2018/2,21.14,14.75,0.0,0.0,0.0,27.5,0.98,1.4,0.05,91.71,1023.25,10.18
79,St. Petersburg,Florida,2018/3,27.52,20.45,0.0,0.0,0.0,35.0,1.13,2.22,0.07,87.19,1011.35,12.35
79,St. Petersburg,Florida,2018/4,47.5,40.3,0.0,0.0,0.0,2.4,0.08,3.8,0.13,76.9,1012.63,11.73
79,St. Petersburg,Florida,2018/5,64.84,56.71,0.0,0.0,0.0,0.0,0.0,1.59,0.05,57.9,1021.87,10.52
79,St. Petersburg,Florida,2018/6,65.43,58.23,0.0,0.0,0.0,0.0,0.0,2.74,0.09,65.1,1010.57,13.83
80,Laredo,Texas,2017/6,95.33,74.57,0.0,0.0,0.0,0.0,0.0,1.69,0.06,59.13,1009.97,15.73
80,Laredo,Texas,2017/7,102.71,82.45,0.0,0.0,0.0,0.0,0.0,0.15,0.0,47.84,1013.68,17.77
80,Laredo,Texas,2017/8,99.1,81.13,0.0,0.0,0.0,0.0,0.0,1.07,0.03,54.16,1011.61,17.26
80,Laredo,Texas,2017/9,91.97,73.4,0.0,0.0,0.0,0.0,0.0,4.26,0.14,62.43,1012.43,16.0
80,Laredo,Texas,2017/10,81.26,63.61,0.0,0.0,0.0,0.0,0.0,0.17,0.01,62.77,1015.74,13.65
80,Laredo,Texas,2017/11,74.73,59.87,0.0,0.0,0.0,0.0,0.0,0.3,0.01,71.93,1017.6,13.83
80,Laredo,Texas,2017/12,60.68,48.13,0.0,0.0,0.0,0.0,0.0,2.49,0.08,77.55,1021.61,12.97
80,Laredo,Texas,2018/1,59.06,41.9,0.0,0.0,0.0,0.0,0.0,0.8,0.03,65.1,1024.74,14.39
80,Laredo,Texas,2018/2,69.5,54.96,0.0,0.0,0.0,0.0,0.0,0.63,0.02,75.89,1017.04,15.04
80,Laredo,Texas,2018/3,80.48,59.97,0.0,0.0,0.0,0.0,0.0,1.48,0.05,58.48,1015.1,16.9
80,Laredo,Texas,2018/4,82.47,62.43,0.0,0.0,0.0,0.0,0.0,0.86,0.03,57.97,1014.43,17.87
80,Laredo,Texas,2018/5,92.65,72.16,0.0,0.0,0.0,0.0,0.0,1.3,0.04,57.13,1010.97,18.48
80,Laredo,Texas,2018/6,97.07,77.67,0.0,0.0,0.0,0.0,0.0,0.98,0.03,56.77,1010.47,18.83
81,Buffalo,New York,2017/6,71.77,61.9,0.0,0.0,0.0,0.0,0.0,5.07,0.17,66.27,1012.27,13.0
81,Buffalo,New York,2017/7,81.58,70.23,0.0,0.0,0.0,0.0,0.0,5.87,0.19,77.1,1014.68,9.87
81,Buffalo,New York,2017/8,79.35,67.1,0.0,0.0,0.0,0.0,0.0,1.85,0.06,72.61,1016.23,11.68
81,Buffalo,New York,2017/9,73.83,57.3,0.0,0.0,0.0,0.0,0.0,1.74,0.06,78.17,1017.3,8.4
81,Buffalo,New York,2017/10,61.81,50.81,0.0,0.0,0.0,0.0,0.0,5.22,0.17,78.77,1017.13,14.94
81,Buffalo,New York,2017/11,41.8,34.97,0.0,0.0,0.0,0.0,0.0,3.87,0.13,81.47,1018.43,15.77
81,Buffalo,New York,2017/12,28.06,22.71,0.0,0.0,0.0,17.2,0.55,2.36,0.08,82.26,1017.87,14.87
81,Buffalo,New York,2018/1,27.58,19.45,0.0,0.0,0.0,58.5,1.89,4.82,0.16,73.9,1021.68,17.55
81,Buffalo,New York,2018/2,35.11,27.79,0.0,0.0,0.0,48.9,1.75,4.55,0.16,76.82,1021.75,16.14
81,Buffalo,New York,2018/3,36.23,25.87,0.0,0.0,0.0,66.5,2.15,4.45,0.14,73.29,1017.77,13.1
81,Buffalo,New York,2018/4,43.53,33.93,0.0,0.0,0.0,90.5,3.02,7.47,0.25,70.9,1015.57,14.73
81,Buffalo,New York,2018/5,67.84,55.26,0.0,0.0,0.0,0.0,0.0,2.99,0.1,66.06,1016.29,13.1
81,Buffalo,New York,2018/6,74.03,64.23,0.0,0.0,0.0,0.0,0.0,3.87,0.13,63.8,1013.2,11.33
82,Madison,Wisconsin,2017/6,77.3,61.9,0.0,0.0,0.0,0.0,0.0,7.46,0.25,66.13,1011.2,14.3
82,Madison,Wisconsin,2017/7,81.29,65.58,0.0,0.0,0.0,0.0,0.0,4.89,0.16,85.45,1015.55,10.94
82,Madison,Wisconsin,2017/8,76.0,58.84,0.0,0.0,0.0,0.0,0.0,2.74,0.09,82.26,1016.45,11.45
82,Madison,Wisconsin,2017/9,72.67,53.8,0.0,0.0,0.0,0.0,0.0,0.77,0.03,79.37,1017.37,13.0
82,Madison,Wisconsin,2017/10,57.16,45.13,0.0,0.0,0.0,0.0,0.0,2.96,0.1,80.42,1014.9,16.58
82,Madison,Wisconsin,2017/11,38.73,29.43,0.0,0.0,0.0,4.3,0.14,0.79,0.03,76.47,1019.2,15.4
82,Madison,Wisconsin,2017/12,24.77,18.65,0.0,0.0,0.0,0.0,0.0,0.3,0.01,72.87,1020.13,14.42
82,Madison,Wisconsin,2018/1,26.81,13.39,0.0,0.0,0.0,7.5,0.24,0.81,0.03,74.71,1022.35,16.19
